,sentence,physics,race,religion
506,You in bali😍😍 try visit Lombok @kourtneykardash so kind kadarshian family,0,0,0
507,@nay_otf Who's child is reign?,0,0,0
508,@sempurdy have u not seen how indonesians dress? Stfu,0,0,0
509,Look at my a💋,0,0,0
510,She loves kids,0,0,0
511,Wow great,0,0,0
512,I Love You Lass😎,0,0,0
513,@amycrook @lulu_marli imagine the Bali people meeting them,0,0,0
514,The most NORMAL KARDASHIAN & My Favorite One ❤️,0,0,0
515,Love,0,0,0
516,Hello 😍😍😍,0,0,0
517,@hyunakook I need Mason to take my pictures,0,0,0
518,Visit Malang city also Please 😍,0,0,0
519,You're the most amazing Kardashian!,0,0,0
520,Okkkkkaaaayyy Mason...I see you!,0,0,0
521,AYO MASON GOT THEM ANGLES OKAY ! 🔥,0,0,0
522,Most interesting to look at,0,0,0
523,@bigpopskee it's fucking creepy,0,0,0
524,Pretty good,0,0,0
525,Cute pic 🌲👍🐾💕🌲,0,0,0
526,Thankyou for visitting bali @kourtneykardash 🙏💙,0,0,0
527,wow,0,0,0
528,@cassiesadowski sooooo Indonesia next year or wat,0,0,0
529,@nichamble @beckyarthur29 pretty sure this was the temple we went too when I was all templed ooot 😅😅,0,0,0
530,"@manicnailsandbeautyeducation no , they are stayed at the @sooribali 😁😁",0,0,0
531,Reminding me of Expedition Everest,0,0,0
532,Pura gunung kawi...we have been there a few months ago😎,0,0,0
533,"@elena_domazet @aleks_boj I went here, did u??",0,0,0
534,Fantastic pictures 👌🏻,0,0,0
535,@natashacastrillon indeed!,0,0,0
536,Omg my eyes 👀 r bad I thought the second pic was Mason in the middle 😂,0,0,0
537,Vacation goals omg it's beautiful 😩😩😩😍,0,0,0
538,Thats amazing,0,0,0
539,@janellecd no we didn't,0,0,0
540,"Thank you for visiting Bali of Indonesia and we proud of it and we proud of Balinese people, Also I hope Mr @aryawedakarna will make better Bali for everyone and keep away Bali from the radikalisme the gedibal arab.",0,1,1
541,I remember visiting this temple as well. We scootered there from Ubud.,0,0,0
542,I was there too 😍🙏🏻,0,0,0
543,Thank you so much for your visit to our country ❤️,0,0,0
544,U have been visit bali indonesia .... i didn't know u came. Wish i can meet u all...cause i'm kardashian fans. Wish u someday comeback again...n throught DKI jakarta...my hometown,0,0,0
545,We missed them by a week @prudencex,0,0,0
546,@kourtneykardash princess💖,0,0,0
547,@ashermonroe why thank you ❤️,0,0,0
548,Nice 😋💎,0,0,0
549,ahhhhhh🔥 Indonesia,0,0,0
550,@all_is_on89 lmaoooo,0,0,0
551,Bali💖💖💖,0,0,0
552,so lovely,0,0,0
553,@maryabooty this is not okay,0,0,0
554,@thenameisaalisha oh yea 😜😜😜😜,0,0,0
555,@princesswithabackpack that my homeeeee . Bali is the best .,0,0,0
556,@alanna_taylor12 can't wait to come back 🌟,0,0,0
557,@alanna_taylor12 has a place in my hea🌟,0,0,0
558,"I live in the island next to Bali, but only had been there twice 😂",0,0,0
559,This is everything👏,0,0,0
560,Love this 😍,0,0,0
561,Goshhh! I can't believe how big P is,0,0,0
562,@unchhregi shame about all the rubbish and plastic there :( just came back and the rubbish ruined lots of beauty :(,0,0,0
563,"@leri_platipus I just visited java and Bali. Muslim life dominated java, Hinduism dominated Bali. The cultures felt completely different to a westerner. Bali was far more open, peaceful and far less conservative.",0,1,1
564,Bali is so beautiful as is Java but the amount of rubbish and plastic there is so sad and bad. Please recycle ♻️,0,0,0
565,I have to go there!,0,0,0
566,@elliottgullah just come to bali and i will show you around. I will guiding you here 💖🙏🙏,0,0,0
567,"You have to explore
 Indonesia because Indonesia has a lot of beauty and extraordinary culture💙😍",0,0,0
568,How old is P now?,0,0,0
569,@sayaanes FOOORRR REEEAAALLLLL????,0,0,0
570,So beautiful,0,0,0
571,Love u kourtney 😘,0,0,0
572,Neat-o!,0,0,0
573,Wow! Nice shot ❤️ come to philippines someday. 💓,0,0,0
574,@fethy.ramsey bali is Hindu,0,0,1
575,@fethy.ramsey I live in Indonesia. The majority of religions in Bali re Hinduism. Indonesia has 5 religions.....so its not only Islam/Muslim. But we live in peace and respect each other. So...pls dont say something that isn't true. Thanks,0,0,1
576,@hannahestraich this is me in my baby in 5 years IN BALI,0,0,0
577,@jemappellejesslyn_ confirmed pregnant??,0,0,0
578,@fethy.ramsey yea The largest population in Indonesia is Muslim but Indonesia isn't Islamic country. This is true,0,0,1
579,Beatifull❤❤❤,0,0,0
580,Hope you enjoy your trip in our country ❤️,0,0,0
581,P is lovely in these pictures 💖💖,0,0,0
582,Oh my 😍😍😍😍,0,0,0
583,@realberniceburgosx thank you😊,0,0,0
584,keeping up with the kousins is gonna be amazing,0,0,0
585,@realberniceburgosx amen,0,0,1
586,@heatherjanecarr omg I love her so much,0,0,0
587,Own love i it 💛,0,0,0
588,Nice😘😘😘,0,0,0
589,@realberniceburgosx thanks,0,0,0
590,@gracee.k__ YESSS,0,0,0
591,So sweet kids,0,0,0
592,Awe @khloekardashian those baby rolls 💕,0,0,0
593,@kellylai80 your stupid. Mix babies change color all the time.,0,0,0
594,@realberniceburgosx amen In Jesus name,0,0,1
595,@umadhital biggest yes ever,0,0,0
596,Cuteness in all ways 💖💙,0,0,0
597,Beautiful one always truly inside and out every time xxx No 1 you are xxx from me xxx,0,0,0
598,Queen 🌼,0,0,0
599,Wow KOURT😍,0,0,0
600,Owwww baby mama😍😍😍😍,0,0,0
601,@thescottycunha same 😍😍😍,0,0,0
602,"Every year you are fine, sweeter female",0,0,0
603,Hi❤️❤️❤️❤️,0,0,0
604,What a gorgeous human u are x best out the bunch.,0,0,0
605,Suppppprrrrrr,0,0,0
606,Speecless with a smile,0,0,0
607,@kourtneykardash I LOVE YOUUUUUU SO MUCHHHHHHH 🚨🆘😍😍🔥🔥🔥🔥😍,0,0,0
608,@kourtneykardash you are the most interested thing to look at. Love you kourt🤣😍😍💖,0,0,0
609,I like it!,0,0,0
610,love this 🤘,0,0,0
611,Fire 🔥🔥🔥,0,0,0
612,Stunner.,0,0,0
613,"What about a car trip on my Fiat Punto sport? Red passion, of course 🚗🚘😊",0,0,0
614,So edgy 🔥🔥🙌🙌,0,0,0
615,"FOR THE LOVE OF GOD, I BEG YOU, DO NOT READ MY NAME!!! ❌ (You may as well like this comment if you did)",0,0,0
616,I was reminded of a case of my sexy roommate. 🌏🍓🍣☀☀☀ you enjoy life and all its manifestations more than exciting means.,0,0,0
617,📩📩 Message Me To Get (TOON) a cartoon pic for Christmas🎅🎅Logo For Your Brand And Label 🎄🎄🎄 Cover AFor Your Song 🎄🎄🎄🎄 Animated Music Video 🎄🎄🎄🌹🌹🌹🌹,0,0,0
618,📩📩please peep my page when you free for some💯💯 amazing artworks out there and💯💯 bet you gonna like them please 💯💯🔌🔌🔌🔌🔌🔌,0,0,0
619,dm me to find out how i make 5 figures a month,0,0,0
620,😍😍😍The Best,0,0,0
621,Follow me,0,0,0
622,HOW MUCH I LIKE IT :3,0,0,0
623,Visit a @knowinglife777 if you like Posts follow us please. Thank you,0,0,0
624,I love you 😭😭😭😭😭😭😭😭😭😭😭,0,0,0
625,follow me friends ❤,0,0,0
626,Omg I love @soukiieehh,0,0,0
627,Love it ❤,0,0,0
628,Ws Amazing!!😍😍😍,0,0,0
629,"Th1journalist is Is a news company founded in 2018 and includes a lot of news, all the more, our goal is making you see every thing cleearly .. Check website in Bio 📢📢📢
 #usa #uk #world #a#money #business #music #gaming #sports #traveling #travel #top10 #barcelona #realmadrid #leomessi #spain #challenge #cool #california #fashion #family #tech #science #italy #france #cool #read #news #followforfollowback #followers",0,0,0
630,Follower back,0,0,0
631,I have to design one but where it goes I don't know,0,0,0
632,@damorti Tattoos are never the same like pictures,0,0,0
633,I dare to say Im talented. Watch my last post and enjoy me singing💜,0,0,0
634,Awesome! 😱😍,0,0,0
635,HOLY FUCKING SHIT!!! I need to go there to get more ink New York is so far though.,0,0,0
636,Nice photo 👏🏻,0,0,0
637,"@caradelevingne I wonder if you see the moon in the sky, and forget about all the people who pass by. I wish we look up at the same time, while listening to a distant wind chime. I wish we see the stars part, and our hearts stato beat slow, as we take in the cosmic flow. Happy Halloween Cara.",0,0,0
638,Very nice 💙😍,0,0,0
639,Like/follow me❤️🔥,0,0,0
640,NICE,0,0,0
641,HEY GUYS I MAKE DEEP MEANINGFUL SONGS 🌟SO IF YOURE EVER FEELING DOWN OR ALONE 🖤 OR SIMPLY WANNA VIBE GIVE ME A TRY? & LISTEN TO ME IT WOULD ALSO MEAN THE WORLD 🌎 IF YOU TOOK SOME TIME TO GAVE ME UR FEEDBACK THE SUPPOMEANS EVERYTHING! 🖤,0,0,0
642,Loove this!,0,0,0
643,Mutually subscribe,0,0,0
644,Amazing 🔥,0,0,0
645,Wouahhhh,0,0,0
646,DON'T CLICK ME!!!!! ‼😱 (You may as well like this comment if you did),0,0,0
647,Awesome,0,0,0
648,SO SO SO SO SO NICE!😍🤗😍🤗😍,0,0,0
649,Follower back,0,0,0
650,"OH, YES!😎💫💣💥",0,0,0
651,Amazing 😍🔥,0,0,0
652,DON'T CLICK MY PROFILE OR READ MY NAME (You may as well like this comment if you did),0,0,0
653,WHOA,0,0,0
654,Straight like that 💯💯💯,0,0,0
655,"But get triggered over man spreading, how about you fuck off",0,0,0
656,Lets be honest this aint gonna change anything,0,0,0
657,So recently I have seen a lot of celebrities posting clips of tv shows to make a point and I'm not disagreeing with the message but wouldn't this be copyright infringement as it's not like the poster has changed anything or is commentating over it,0,0,0
658,Amazing message😍😍👏👏,0,0,0
659,"@0llie7101 they don't make money off of it, and no audio is used :)",0,0,0
660,@overhaul.png yassss,0,0,0
661,@zari_360 I was talking about malala who was shot for going to school if you don't even know who malala is don't reply to me,0,0,0
662,This is the lady from science 🙌 @javana_hounsfield12 @maddy.gleesonn @jess_marsh_03,0,0,0
663,interesting👏👏👏,0,0,0
664,amen.,0,0,1
665,"""Message from women everywhere"" yea I think not",0,0,0
666,@zari_360 just because you don't have those experiences doesn't mean they dont exist,0,0,0
667,My family was recently turned into pumpkin pie..😖. Please join the movement to end pumpkin abuse. I'd really appreciate it.,0,0,0
668,Donald Trump is my baby daddy,0,0,0
669,what do you mean my posts don't make sense? :(,0,0,0
670,@agathe_plt9 the question is are you,0,0,0
671,Finally😍😂😂,0,0,0
672,A lot of times it's other women doing these things to other women. Calling them names and so on. A lot of women break other women down.,0,0,0
673,Outstanding!!!!!!!,0,0,0
674,Can u send me this😂😂,0,0,0
675,Hahaha! 👌,0,0,0
676,I post the same picture of a pineapple everyday join us on this journey 🍍,0,0,0
677,FOLLOW MY NEW INSTA ! <3,0,0,0
678,Like it,0,0,0
679,you and me,0,0,0
680,Mood,0,0,0
681,Rabbit,0,0,0
682,Very goooooooooood ❤️❤️❤️❤️,0,0,0
683,nice.,0,0,0
684,#followme,0,0,0
685,love he r,0,0,0
686,Oh my god,0,0,0
687,OH LAWD,0,0,0
688,Amazing! 💖,0,0,0
689,FOLLOW,0,0,0
690,OPIVM | PEOPLE WITH ATTITUDE,0,0,0
691,Hey everyone I'm a young artist from Houston who loves making music. I just dropped my first single titled ‘Otherside'. The link for the song is in the description on my page. When any of you have the chance I'd love for you to check it out. Lemme know what y'all think and be safe🙏🏽🙏🏽🙏🏽,0,0,0
692,"Wanna see you, JUST LIKE THIS🙌 @dhruvi598",0,0,0
693,"@caradelevingne Can I be your your house husband, a hufe, I'll promise to be good and make good meals.",0,0,0
694,She break the rules omg 👏👏👏,0,0,0
695,I would love to be a model myself one day❤️ please check my page out and follow up if u think i can ❤️📍,0,0,0
696,I love you,0,0,0
697,Love meeeeeeeeeeeeeeee💙,0,0,0
698,Beatifuuuuuuul ! Follow me 💖,0,0,0
699,Hey everyone I'm a young artist from Houston who loves making music. I just dropped my first single titled ‘Otherside'. The link for the song is in the description on my page. When any of you have the chance I'd love for you to check it out. Lemme know what y'all think and be safe🙏🏽🙏🏽🙏🏽,0,0,0
700,cool 😢,0,0,0
701,You sure did 🙌,0,0,0
702,marry me,0,0,0
703,fabulous :,0,0,0
704,This is awesome!,0,0,0
705,This made my day,0,0,0
706,Fuck this is badass,0,0,0
707,And why just girls I think 🤔 If boys never educated will be much worse than girls because they have to have job expect the girls . And shame on Obama's wife !,0,0,0
708,@cianuro_sw right 🤣🤣🤣🤣 these who wants women rights,0,0,0
709,@claudiacatroux who tell me the countries If you are honest !,0,0,0
710,Seriously I don't how they think 🤔 who wants women rights and to be our rights be equal to the men and they just talk about their problems without equality with the boys problems 😝 did they said we are equal . Ok why you don't talk about in general the boys and girls 😂😂😂😂😂 shame on you and you haven't high education hhhhhhhhhhhhh😭😭😭😭😭,0,0,0
711,I don't know why I thought that was @lanacondor,0,0,0
712,This is awesome :),0,0,0
713,Nice 😋💎,0,0,0
714,Amazing,0,0,0
715,Women's freedom 👍👍👍👏,0,0,0
716,"@caradelevingne The world can only change through activism, its the only wisdom to get out of this self made prison, no longer in passivisim to avoid the cataclysm. We will to take stand so hold my hand, so maybe one day will save this land. Love your activist work Cara :)",0,0,0
717,Women already have more college/university degrees than men so this ad was a waste of money,0,0,0
718,"Get involved men!!!! @s0me4gobalized art, suppofor a world with culture",0,0,0
719,@itslindagram the world gets BETTER!,0,0,0
720,Amazing 😉 👌🏻👍🏻,0,0,0
721,Your seriously killing me with your hotness ❤️🏳️‍🌈,0,0,0
722,"@caradelevingne Have a lovely night Cara, may you rest well and feel well thought the night and be rid of plight and sorrow, all your sadness I wish I can borrow to turn it to a pearl.",0,0,0
723,LOVE it😌,0,0,0
724,Queen,0,0,0
725,I'm dead,0,0,0
726,I wish I could meet u @caradelevingne ur everything in a person I want!!!,0,0,0
727,Great,0,0,0
728,💎Perfect.,0,0,0
729,@s.aa.mmmm that is the facts. Sorry you don't like truth.,0,0,0
730,@mattysodapapi no this isn't any idiot gets to spout off anymore when it's hurting people and distract,0,0,0
731,@p3nnysboat what's the facts? That she wasn't lying? Honey your hilarious 😂😂😂,0,0,0
732,@s.aa.mmmm the lie detector test you moron you don't even know but you spout out like you do.,0,0,0
733,@lonesailor_will_b that was the facts. The lie detector results. Truth hurts.,0,0,0
734,@p3nnysboat lol really? Wow,0,0,0
735,SAY WHAT ONE MORE TIME !,0,0,0
736,@itsjustellis watch it all😂,0,0,0
737,@lonesailor_will_b you didn't know?,0,0,0
738,"@p3nnysboat I stopped looking into this one the proof that he did it started falling apart. I believe she was attacked but I'm still waiting for definitive proof that it was him. So far nothing that I have seen has held up. So yeah, theres that.",0,0,0
739,@kyrsten_brooke I'm glad there are still women out there like u,0,0,0
740,@lleilabianca I can't tell if ur sarcastic or not,0,0,0
741,@a7anonymous7a no im serious lmao,0,0,0
742,"This is so stupid, just 🤢🤮. The woman obviously had no evidence and not to mention she came out after 35 years, whatever, he is in and there is the majority of conservative judges 😉",0,0,0
743,How much i disagree with this i still find it funny,0,0,0
744,Is this... Saying you want to make that law guilty until proven innocent?,0,0,0
745,You should apologize or at least admit that you were wrong..,0,0,0
746,@hydeehirschmann still believe her? 😂,0,0,0
747,@skyren_ can't keep up with all this 🤣,0,0,0
748,Innocent until proven guilty libtard.,0,0,0
749,"@azndragonqueen people vote for republican because they're not rapist, idiots and they bully libtards with FACTS. You can go suppoHillary who protected a rapist if you want. Your choice",0,0,0
750,"Not sure how I landed on your page, but I am glad. Teach me how you build such a great content and grow your exposure.👍😍",0,0,0
751,IS THIS A SIGN FROM GOD cause I literally was crying about life awhile ago,0,0,1
