,sentence,physics,race,religion
456,These are all CG people who aren't even real to make us feel bad @nachobandit,-1,-1,-1
457,Now that's a shot🔥👍🔥👍,-1,-1,-1
458,@maxwassabi every mans dream is to be in his place 😂,-1,-1,-1
459,@danbilzerian i doubt 🤣,-1,-1,-1
460,@leya_k9 naahh i can do better,-1,-1,-1
461,@don._.hector,-1,-1,-1
462,👍 great,-1,-1,-1
463,That's curious,-1,-1,-1
464,How stupid do these dumb bitches feel sitting at the end 😂,0,-1,-1
465,Awesome dear😍😍😍😍,-1,-1,-1
466,Make my day and answer a question... how did katie bells insides feel 🕺🐐🕺🐐🕺? Hahah,-1,-1,-1
467,with one love sure is better,-1,-1,-1
468,Sister?!!!!! 😜😂😂,-1,-1,-1
469,Let me put you in some @etlifestyles gear,-1,-1,-1
470,The only wife I see is the beautiful brunette hugging you. She's always close to you in photos hashtag soontobewife?,0,-1,-1
471,I see selenagomez,-1,-1,-1
472,Sister?!😂,-1,-1,-1
473,Very nice,-1,-1,-1
474,@sofia_bevarly finer than all these girls,-1,-1,-1
475,the kind of lifestyle iam lookink for,-1,-1,-1
476,@iamderekphillips quick glance dude in the brown @alesso looked like you! Freaked me outtttttt😳👀,-1,-1,-1
477,I wana be like you when i grow up,-1,-1,-1
478,@danbilzerian Can i get the chance to meet u,-1,-1,-1
479,@katieeeebell I see you hahah,-1,-1,-1
480,I can't believe you posted it 😂we look like we crashed a school party😂🔥,-1,-1,-1
481,Some cuuuute prostitutes. Respect man.,0,-1,-1
482,You lost,-1,-1,-1
483,I found Waldo,-1,-1,-1
484,Dan is my Role model,-1,-1,-1
485,CoOL👌,-1,-1,-1
486,Nobody sees the two girls on the right kissing ?,-1,-1,-1
487,@_roberta_guidi shh love don't exist.,-1,-1,-1
488,The black one is🔥 i like her she got everything perfect🔥😍,0,-1,-1
489,@lilwood19 @kelsiekilber @lauren_coty @morgan.goulding @nataliemmetzger ok is in college,-1,-1,-1
490,@bjwelle hahahahahahah Hahahaha,-1,-1,-1
491,Too much fun for 1 man,-1,-1,-1
492,I would like to come there. 😍😘😋,-1,-1,-1
493,Mood,-1,-1,-1
494,What size is that ?,-1,-1,-1
495,Dayumm sun 🔥🙌 so much pussy and weed 😍,0,-1,-1
496,I wanna but s beanie,-1,-1,-1
497,@danbilzerian @ignite @shamalson goat we on fire🔥,-1,-1,-1
498,You are a God. I'm about to get your face tatted on me. How about a celebration party after?,-1,-1,0
499,Nice shot 👌👌💥💥,-1,-1,-1
500,I need in big bro,-1,-1,-1
501,You mean iron and swole lol,-1,-1,-1
502,@danbilzerian hey dan! What do you do to keep your penis big after all that steroids?,0,-1,-1
503,"Whutup , yo man do u know that on South Ural there is a real prison term for this dope shit and every fucking day boys from hood go to seat for 10 years",-1,0,-1
504,You don't have any bongs on your website. How can I get one !!!,-1,-1,-1
505,Smoking on that straight BOOF. Your company fucking sucks🤣🤣🤣. How dare you call the industry immature,1,-1,-1
506,"Nigga shut yo ass up with that ""iron and soul"" head ass boi u just hitten a blut u dont need no caption",-1,1,-1
507,"@danbilzerian let me send you a bottle of my norcal cbd drops. Just expanded to LV, best cbd product on the market bro",-1,-1,-1
508,How does your gym equipment not rust?,-1,-1,-1
509,You really need to get into the cannibis industry you had some wiser word on the issues with it,-1,-1,-1
510,And nicotine addiction,-1,-1,-1
511,This is rlly cute,-1,-1,-1
512,Omg😂😍,-1,-1,-1
513,@ciaran.h @melissajanedillon @micjames87 @highitssteven slayyying,-1,-1,-1
514,@stephjja you should have done this 🙌🏼,-1,-1,-1
515,Soo cute💓💓💓💓,0,-1,-1
516,Hi✋™I am a graphic designer💫💫.HMU👆 to get super cool designs🎉🎉of your illustrated and cartooned🎨📷character of your self💯💯,-1,-1,-1
517,YOU NEED A PROFESSIONAL MUSIC VIDEO? HIT ME UP💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌,-1,-1,-1
518,@joannedileo why did u tag me in this,-1,-1,-1
519,YAS,-1,-1,-1
520,OMG so beautiful 😍💘,0,-1,-1
521,No trust me I've been their last thing u wana do is disrespect him 🙁,-1,-1,-1
522,wow LOVE this @whitneyhawkes,-1,-1,-1
523,"Then be kind to ALL females, not just human ones. 🌱✌🏽💜",-1,-1,-1
524,BEST COSTUME OF THIS HALLOWEEN SO FAR Y'ALL,-1,-1,-1
525,OMG SKSJJSJSJS,-1,-1,-1
526,Lol,-1,-1,-1
527,@melly___93 gotta do this ❤️,-1,-1,-1
528,Cutee,0,-1,-1
529,WIG SNATCHED,-1,-1,-1
530,God is a girl! 🔥,-1,-1,-1
531,i love it,-1,-1,-1
532,@soph_ac they have won Halloween,-1,-1,-1
533,lol,-1,-1,-1
534,@emclarkepics Hugo & Frankie would've done it better,-1,-1,-1
535,@josiekearey this is lit 😂😂,-1,-1,-1
536,Genius,-1,-1,-1
537,The small Kanye 😭😭😭😭😭😭♥️♥️♥️♥️♥️♥️ to much cuteness and the most adorable boy in the world Reign ♥️♥️♥️♥️,0,-1,-1
538,OMG lol 😂,-1,-1,-1
539,"OMG @qeiseribeiro, I LOVE IT, REALLY, TOO CUTE 💖💖💖💖",-1,-1,-1
540,Omg 😍👻🎃👻,-1,-1,-1
541,@ellaparish_ wooowwww,-1,-1,-1
542,@sydneechloe hahhahahaha,-1,-1,-1
543,@evie_crossland actually invredibke,-1,-1,-1
544,@sophia_maniscalchi trop 😂😂,-1,-1,-1
545,@chloegarf so cute though,0,-1,-1
546,They are so cute,0,-1,-1
547,@fatima.yaqub hahahahhahaha dead,-1,-1,-1
548,@saloniii_ @shanayx2 omggggg,-1,-1,-1
549,Top star🌟🌟🌟🌟🌟😍,-1,-1,-1
550,@clara_xavier14 nosso super bond,-1,-1,-1
551,@fatima.yaqub next years costumes xoxo,-1,-1,-1
552,@bianca.chehade ugh goals 🙄,-1,-1,-1
553,@kelly.reker jaaaaaa,-1,-1,-1
554,The best body has @kourtneykardash,0,-1,-1
555,y'all went innnnnnnn 🔥🔥🔥,-1,-1,-1
556,@little_ej our costume next year?,-1,-1,-1
557,I can't breathe,-1,-1,-1
558,You look fantastic,0,-1,-1
559,Amazing 🔥🔥🔥,-1,-1,-1
560,Wow,-1,-1,-1
561,@petanaso hahahahaha,-1,-1,-1
562,@khloekardashian it's the flat stomach and legs that got me 😍😍😍,0,-1,-1
563,@emily.campbell83 um ...,-1,-1,-1
564,💕💕💕💕💕 Amazing,-1,-1,-1
565,Omgggggggg fucking loveeeeee @outaygeous,-1,-1,-1
566,Great look girls🤗🤗🤗🤗🤗,0,-1,-1
567,There's finally hope for us shogirls,0,-1,-1
568,@ciara.finn not sure we'd pull it off quite as well lol,-1,-1,-1
569,Wondurfull😍😍🌹,-1,-1,-1
570,Y'all killed it 💕,-1,-1,-1
571,Sista slay ❤️,-1,-1,-1
572,Good gawd you girls look smokin haaaaat🔥Well done👏,0,-1,-1
573,kim kardASShian,-1,-1,-1
574,The best looking 😍 and most natural,0,-1,-1
575,Fine fine fine,-1,-1,-1
576,@rg_favinha11 this would be me (caption ),-1,-1,-1
577,Masha Allah🌟,-1,-1,0
578,#the prettiest always choosen for big rewards,0,-1,-1
579,🌟 Goodthings small packages,-1,-1,-1
580,My halloween costume next year @saharraafat @psycholano,-1,-1,-1
581,Most exciting to look at💪,-1,-1,-1
582,Kim is so freaking sexy,0,-1,-1
583,@jessrosenberg next years outfit,-1,-1,-1
584,Oh my god @alanavbarker,-1,-1,-1
585,@nancybabyx0 Kim is everything 💯,-1,-1,-1
586,Yep Bali would remind me of that too if I could go there,-1,-1,-1
587,Sexy,0,-1,-1
588,Hi 🙂,-1,-1,-1
589,So pretty,0,-1,-1
590,"@marissacavv I think you're so right lol those people are delusionnal... Who got the time to go to Bali when they're a broke student even? And even if I had time and that I worked to get this money (because I do), it'll take months to collect enough money. AND ALSO I'd rather have money for my studies, because I wanna sustain in them ??? And graduate ???",-1,-1,-1
591,"Good day everyone 
 my name is olaide saka
 i just got admission to the federal polytechnic bida Niger state.
 please people i need 10k before weekend the deadline is Friday...
 thank you very much God bless you Saka olaide 3101263244",-1,-1,0
592,Anyone else notice the bump,-1,-1,-1
593,"So tru they literally have nothing and yet they are the most happiest, genuine, caring and giving people I will ever meet xx I miss Bali 😭",-1,-1,-1
594,@angtip bali aint expensive though,-1,-1,-1
595,Super proud of Bali & love the caption @agastyardana,-1,-1,-1
596,Baby baby baby 👶🏻,-1,-1,-1
597,Is you pregnant?! @kourtneykardash 😭,0,-1,-1
598,@nnic.vecchio omg I forget to tell you they were all there while we were there 😍,-1,-1,-1
599,Two weeks ago i was at Sanur Bali..such a lovely place,-1,-1,-1
600,R u still in Bali ?,-1,-1,-1
601,@jimmy_bluntz I'm not poor country ..🤣🤣🤣.. many people black work in here🤔🤔🧐,-1,0,-1
602,I Luv u,-1,-1,-1
603,Best looking most natural sister 😍😍,0,-1,-1
604,@betina_bb what my country not poor ..🤣🤣many oil and coal and Freepo🤣🤣🤔.. you need Learing about my country 🤣🤣,-1,0,-1
605,Beautiful💖,-1,-1,-1
606,Went to Bali in April. So beautiful it's beyond words,-1,-1,-1
607,Awesome,-1,-1,-1
608,OMG you camee to Indonesiaa 😱😱😱😱😱😱😱😱😱😱💃💃💃💃💃,-1,-1,-1
609,Oh kourt❤️❤️❤️,-1,-1,-1
610,love 💕💕💕💕💕💕💕💕💕,-1,-1,-1
611,Your my favorite.,-1,-1,-1
612,"CAN YOU BE MY MOM PLEEEEEASE 😂😂 loooooove you Kourt. Apparently I am you. in my squad of 3, My friends think I am you, and they are Kim and Khloe. Best ✨✨",-1,-1,-1
613,You in bali😍😍 try visit Lombok @kourtneykardash so kind kadarshian family,-1,-1,-1
614,@nay_otf Who's child is reign?,-1,-1,-1
615,@sempurdy have u not seen how indonesians dress? Stfu,-1,-1,-1
616,Look at my a💋,-1,-1,-1
617,She loves kids,-1,-1,-1
618,Wow great,-1,-1,-1
619,I Love You Lass😎,-1,-1,-1
620,Pretty Petite😎🔥😘🍭👅,0,-1,-1
621,@amycrook @lulu_marli imagine the Bali people meeting them,-1,-1,-1
622,The most NORMAL KARDASHIAN & My Favorite One ❤️,-1,-1,-1
623,Love,-1,-1,-1
624,Hello 😍😍😍,-1,-1,-1
625,@hyunakook I need Mason to take my pictures,-1,-1,-1
626,You are so beautiful. I've always admired you for staying yourself and not extremely altering your looks.,0,-1,-1
627,Visit Malang city also Please 😍,-1,-1,-1
628,You're the most amazing Kardashian!,-1,-1,-1
629,Okkkkkaaaayyy Mason...I see you!,-1,-1,-1
630,AYO MASON GOT THEM ANGLES OKAY ! 🔥,-1,-1,-1
631,Most interesting to look at,-1,-1,-1
632,"Love your look Courtney, your killin it",0,-1,-1
633,@bigpopskee it's fucking creepy,-1,-1,-1
634,Super cute,0,-1,-1
635,Pretty good,-1,-1,-1
636,Cute pic 🌲👍🐾💕🌲,-1,-1,-1
637,Thankyou for visitting bali @kourtneykardash 🙏💙,-1,-1,-1
638,wow,-1,-1,-1
639,@cassiesadowski sooooo Indonesia next year or wat,-1,-1,-1
640,@nichamble @beckyarthur29 pretty sure this was the temple we went too when I was all templed ooot 😅😅,-1,-1,-1
641,"@manicnailsandbeautyeducation no , they are stayed at the @sooribali 😁😁",-1,-1,-1
642,Reminding me of Expedition Everest,-1,-1,-1
643,Pura gunung kawi...we have been there a few months ago😎,-1,-1,-1
644,"@elena_domazet @aleks_boj I went here, did u??",-1,-1,-1
645,Fantastic pictures 👌🏻,-1,-1,-1
646,@natashacastrillon indeed!,-1,-1,-1
647,Omg my eyes 👀 r bad I thought the second pic was Mason in the middle 😂,-1,-1,-1
648,Vacation goals omg it's beautiful 😩😩😩😍,-1,-1,-1
649,Thats amazing,-1,-1,-1
650,@janellecd no we didn't,-1,-1,-1
651,"Thank you for visiting Bali of Indonesia and we proud of it and we proud of Balinese people, Also I hope Mr @aryawedakarna will make better Bali for everyone and keep away Bali from the radikalisme the gedibal arab.",-1,0,0
652,I remember visiting this temple as well. We scootered there from Ubud.,-1,-1,-1
653,I was there too 😍🙏🏻,-1,-1,-1
654,Thank you so much for your visit to our country ❤️,-1,-1,-1
655,U have been visit bali indonesia .... i didn't know u came. Wish i can meet u all...cause i'm kardashian fans. Wish u someday comeback again...n throught DKI jakarta...my hometown,-1,-1,-1
656,We missed them by a week @prudencex,-1,-1,-1
657,@kourtneykardash princess💖,-1,-1,-1
658,@ashermonroe why thank you ❤️,-1,-1,-1
659,Nice 😋💎,-1,-1,-1
660,ahhhhhh🔥 Indonesia,-1,-1,-1
661,Your so naturally beautiful ❤️,0,-1,-1
662,@all_is_on89 lmaoooo,-1,-1,-1
663,Love this look,0,-1,-1
664,Bali💖💖💖,-1,-1,-1
665,so lovely,-1,-1,-1
666,@maryabooty this is not okay,-1,-1,-1
667,@thenameisaalisha oh yea 😜😜😜😜,-1,-1,-1
668,@princesswithabackpack that my homeeeee . Bali is the best .,-1,-1,-1
669,@alanna_taylor12 can't wait to come back 🌟,-1,-1,-1
670,@alanna_taylor12 has a place in my hea🌟,-1,-1,-1
671,"I live in the island next to Bali, but only had been there twice 😂",-1,-1,-1
672,This is everything👏,-1,-1,-1
673,Love this 😍,-1,-1,-1
674,Goshhh! I can't believe how big P is,-1,-1,-1
675,@unchhregi shame about all the rubbish and plastic there :( just came back and the rubbish ruined lots of beauty :(,-1,-1,-1
676,"@leri_platipus I just visited java and Bali. Muslim life dominated java, Hinduism dominated Bali. The cultures felt completely different to a westerner. Bali was far more open, peaceful and far less conservative.",-1,0,0
677,Bali is so beautiful as is Java but the amount of rubbish and plastic there is so sad and bad. Please recycle ♻️,-1,-1,-1
678,I have to go there!,-1,-1,-1
679,@elliottgullah just come to bali and i will show you around. I will guiding you here 💖🙏🙏,-1,-1,-1
680,"You have to explore
 Indonesia because Indonesia has a lot of beauty and extraordinary culture💙😍",-1,-1,-1
681,How old is P now?,-1,-1,-1
682,@sayaanes FOOORRR REEEAAALLLLL????,-1,-1,-1
683,So beautiful,-1,-1,-1
684,Love u kourtney 😘,-1,-1,-1
685,Love P's outfit,0,-1,-1
686,Neat-o!,-1,-1,-1
687,Wow! Nice shot ❤️ come to philippines someday. 💓,-1,-1,-1
688,@fethy.ramsey bali is Hindu,-1,-1,0
689,@fethy.ramsey I live in Indonesia. The majority of religions in Bali re Hinduism. Indonesia has 5 religions.....so its not only Islam/Muslim. But we live in peace and respect each other. So...pls dont say something that isn't true. Thanks,-1,-1,0
690,@hannahestraich this is me in my baby in 5 years IN BALI,-1,-1,-1
691,@jemappellejesslyn_ confirmed pregnant??,-1,-1,-1
692,@fethy.ramsey yea The largest population in Indonesia is Muslim but Indonesia isn't Islamic country. This is true,-1,-1,0
693,Beatifull❤❤❤,-1,-1,-1
694,Hope you enjoy your trip in our country ❤️,-1,-1,-1
695,P is lovely in these pictures 💖💖,-1,-1,-1
696,Oh my 😍😍😍😍,-1,-1,-1
697,@realberniceburgosx thank you😊,-1,-1,-1
698,Awh. Your children r so beautiful. And this lil cutie pie with him. She's a living doll. 💕,0,-1,-1
699,keeping up with the kousins is gonna be amazing,-1,-1,-1
700,@realberniceburgosx amen,-1,-1,0
701,@heatherjanecarr omg I love her so much,-1,-1,-1
702,Own love i it 💛,-1,-1,-1
703,Nice😘😘😘,-1,-1,-1
704,@erinchong_ she looks so cute in this,0,-1,-1
705,@realberniceburgosx thanks,-1,-1,-1
706,@gracee.k__ YESSS,-1,-1,-1
707,So sweet kids,-1,-1,-1
708,Awe @khloekardashian those baby rolls 💕,-1,-1,-1
709,@kellylai80 your stupid. Mix babies change color all the time.,-1,-1,-1
710,@realberniceburgosx amen In Jesus name,-1,-1,0
711,@umadhital biggest yes ever,-1,-1,-1
712,@elysegoldman HOW IS TRUE SO CUTE she could b Sicilian in this outfit lol,0,0,-1
713,Reign is so so handsome,0,-1,-1
714,Cuteness in all ways 💖💙,-1,-1,-1
715,Beautiful one always truly inside and out every time xxx No 1 you are xxx from me xxx,-1,-1,-1
716,Gorgeous 💙💙💙,0,-1,-1
717,very pretty,0,-1,-1
718,Only kardashian worth looking at FrFr,0,-1,-1
719,Queen 🌼,-1,-1,-1
720,Wow KOURT😍,-1,-1,-1
721,Kourtney is the prettiest Kardashian and Kendall is the prettiest Jenner. Plus they have the most chill personalities. ❤️,0,-1,-1
722,Beauty,0,-1,-1
723,Owwww baby mama😍😍😍😍,-1,-1,-1
724,@thescottycunha same 😍😍😍,-1,-1,-1
725,Tiny but mighty! 🔥,0,-1,-1
726,"Every year you are fine, sweeter female",-1,-1,-1
727,Hi❤️❤️❤️❤️,-1,-1,-1
728,What a gorgeous human u are x best out the bunch.,-1,-1,-1
729,Suppppprrrrrr,-1,-1,-1
730,Speecless with a smile,-1,-1,-1
731,@kourtneykardash I LOVE YOUUUUUU SO MUCHHHHHHH 🚨🆘😍😍🔥🔥🔥🔥😍,-1,-1,-1
732,@kourtneykardash you are the most interested thing to look at. Love you kourt🤣😍😍💖,-1,-1,-1
733,I like it!,-1,-1,-1
734,love this 🤘,-1,-1,-1
735,Fire 🔥🔥🔥,-1,-1,-1
736,Stunner.,-1,-1,-1
737,"What about a car trip on my Fiat Punto sport? Red passion, of course 🚗🚘😊",-1,-1,-1
738,So edgy 🔥🔥🙌🙌,-1,-1,-1
739,"FOR THE LOVE OF GOD, I BEG YOU, DO NOT READ MY NAME!!! ❌ (You may as well like this comment if you did)",-1,-1,-1
740,I was reminded of a case of my sexy roommate. 🌏🍓🍣☀☀☀ you enjoy life and all its manifestations more than exciting means.,-1,-1,-1
741,📩📩 Message Me To Get (TOON) a cartoon pic for Christmas🎅🎅Logo For Your Brand And Label 🎄🎄🎄 Cover AFor Your Song 🎄🎄🎄🎄 Animated Music Video 🎄🎄🎄🌹🌹🌹🌹,-1,-1,-1
742,📩📩please peep my page when you free for some💯💯 amazing artworks out there and💯💯 bet you gonna like them please 💯💯🔌🔌🔌🔌🔌🔌,-1,-1,-1
743,dm me to find out how i make 5 figures a month,-1,-1,-1
744,😍😍😍The Best,-1,-1,-1
745,Follow me,-1,-1,-1
746,HOW MUCH I LIKE IT :3,-1,-1,-1
747,Visit a @knowinglife777 if you like Posts follow us please. Thank you,-1,-1,-1
748,I love you 😭😭😭😭😭😭😭😭😭😭😭,-1,-1,-1
749,follow me friends ❤,-1,-1,-1
750,Omg I love @soukiieehh,-1,-1,-1
751,Love it ❤,-1,-1,-1
752,Ws Amazing!!😍😍😍,-1,-1,-1
753,"Th1journalist is Is a news company founded in 2018 and includes a lot of news, all the more, our goal is making you see every thing cleearly .. Check website in Bio 📢📢📢
 #usa #uk #world #a#money #business #music #gaming #sports #traveling #travel #top10 #barcelona #realmadrid #leomessi #spain #challenge #cool #california #fashion #family #tech #science #italy #france #cool #read #news #followforfollowback #followers",-1,-1,-1
754,Follower back,-1,-1,-1
755,I have to design one but where it goes I don't know,-1,-1,-1
756,@damorti Tattoos are never the same like pictures,-1,-1,-1
